1193,0.0005376781
3962,0.0005373894
1334,0.0005349134
641,0.000534665
1098,0.0005340983
1070,0.0005331521
2038,0.0005282096
1136,0.0005212835
1509,0.0005079453
1926,0.0005027109
856,0.0005001938
285,0.000498986
3989,0.0004885059
3797,0.0004877965
3540,0.0004874666
513,0.0004818306
772,0.0004722469
213,0.0004681298
3750,0.0004639074
1537,0.0004579947
2081,0.0004550816
2384,0.0004494548
1617,0.0004481197
3721,0.0004444205
2512,0.00044063
3550,0.0004387476
1338,0.0004361724
3872,0.000434448
3651,0.0004340855
601,0.0004270341
1540,0.0004220711
3886,0.0004200672
1702,0.0004161868
391,0.0004123838
2111,0.0004123324
500,0.0004096185
169,0.0004022005
422,0.0003856434
908,0.0003854536
525,0.0003850502
921,0.0003818437
3556,0.0003696425
857,0.0003687978
2054,0.0003623959
804,0.0003621096
2176,0.0003580092
3692,0.000357787
3101,0.0003573586
324,0.0003570744
370,0.0003483101
2328,0.0003440322
465,0.0003343471
339,0.0003276136
1590,0.0003255141
561,0.000322642
456,0.0003201463
590,0.0003109265
2333,0.0003108263
1806,0.0003077737
917,0.0003063326
1369,0.0003021279
3263,0.0002959454
2292,0.0002951643
2128,0.0002929177
1178,0.000292574
3943,0.0002915718
559,0.0002898072
374,0.0002894018
400,0.0002848375
542,0.0002815993
1360,0.0002763922
1518,0.0002754202
2325,0.0002748682
3487,0.0002746886
1312,0.0002746179
1555,0.0002744288
2302,0.0002664723
1574,0.0002658966
1584,0.0002640256
1523,0.0002636155
2247,0.0002584115
2869,0.0002579048
2072,0.0002559351
436,0.0002499716
2336,0.000246977
2510,0.000244115
492,0.0002437853
1217,0.0002429485
1028,0.0002409326
1549,0.0002402269
2031,0.0002380008
2498,0.0002372713
402,0.0002343189
1274,0.000234079
531,0.0002324818
2327,0.000231467
2511,0.000227266
423,0.0002222561
2419,0.000222166
2472,0.0002216751
2102,0.0002197117
2032,0.0002164662
2598,0.0002161113
1782,0.0002159476
360,0.0002155581
2398,0.0002151845
2132,0.0002145054
431,0.0002142566
1513,0.0002142521
461,0.0002115045
2068,0.0002111872
1182,0.0002107685
387,0.0002081682
2282,0.000206119
1109,0.000205636
1545,0.0002051291
2509,0.0002009021
2174,0.0002000152
1909,0.0001972276
520,0.0001968126
1825,0.0001962607
503,0.0001943617
1226,0.0001935458
2491,0.000191517
1358,0.000191492
1783,0.0001890009
504,0.0001886916
1237,0.0001850496
1911,0.0001843262
1327,0.0001827459
308,0.0001778385
3723,0.0001770561
1945,0.0001751472
1863,0.0001746738
2451,0.0001745581
524,0.0001721938
2617,0.0001715741
463,0.0001703192
7,0.0001702985
3385,0.0001657622
156,0.0001652742
1618,0.0001629647
3741,0.0001623929
1197,0.0001622931
2087,0.0001604027
2629,0.0001602845
80,0.0001596017
515,0.0001586228
2417,0.0001583391
417,0.0001568602
1077,0.000155453
507,0.0001545936
1431,0.0001541833
2368,0.000153753
1800,0.0001528219
439,0.0001505896
2026,0.0001503557
2071,0.0001502677
2399,0.000149984
1511,0.0001484778
455,0.0001476844
3111,0.0001471284
2223,0.0001467387
1307,0.0001437246
2250,0.0001427667
604,0.0001425074
146,0.0001413544
2501,0.0001409128
2461,0.0001402502
1846,0.0001384611
3258,0.0001378878
1425,0.0001371459
2344,0.0001367248
1730,0.0001366812
1485,0.0001354609
645,0.0001348629
2319,0.0001345288
930,0.0001344191
2313,0.0001341178
2138,0.0001337917
1985,0.0001324462
438,0.0001298196
2471,0.0001295093
1088,0.0001293125
2153,0.0001292495
1626,0.0001286547
3961,0.0001278394
3609,0.0001269368
2203,0.0001260301
1866,0.0001258069
2127,0.0001249742
397,0.0001239632
1947,0.0001219127
506,0.0001213356
388,0.0001194328
3020,0.0001185342
1888,0.000118433
1620,0.0001173847
2116,0.0001160595
1458,0.0001155742
1320,0.0001152151
2187,0.0001149623
3265,0.0001143311
2233,0.0001141865
2951,0.0001141523
432,0.0001130448
1013,0.0001128265
1768,0.0001120069
452,0.0001117512
378,0.0001112304
591,0.0001110087
1408,0.00011029
951,0.0001084926
1964,0.0001081695
434,0.0001080309
3019,0.0001078219
2394,0.0001070489
1959,0.000106312
683,0.0001058111
1692,0.0001053185
2529,0.0001052899
2183,0.000105248
2294,0.0001051816
2279,0.0001046459
2458,0.0001039652
1328,0.0001030562
1939,0.000102614
269,0.0001018518
1972,0.0001012321
1813,0.0001010468
1128,0.000100526
2224,9.90968e-05
2730,9.90693e-05
769,9.88926e-05
915,9.82568e-05
1494,9.76986e-05
3248,9.72219e-05
2616,9.67881e-05
2389,9.67877e-05
1604,9.65088e-05
1440,9.59934e-05
2594,9.56631e-05
408,9.5354e-05
150,9.52486e-05
2155,9.5128e-05
2062,9.45934e-05
103,9.41904e-05
546,9.41846e-05
404,9.41723e-05
544,9.4071e-05
2863,9.39315e-05
3100,9.32825e-05
1435,9.29354e-05
2649,9.28076e-05
3406,9.2398e-05
2042,9.14597e-05
2264,9.03727e-05
2142,8.99228e-05
2364,8.97214e-05
556,8.93833e-05
896,8.89356e-05
1277,8.85479e-05
962,8.76114e-05
1883,8.70288e-05
1973,8.65033e-05
1745,8.64923e-05
1622,8.6081e-05
2533,8.58674e-05
1114,8.54873e-05
1612,8.54206e-05
3154,8.52152e-05
946,8.51151e-05
1827,8.40683e-05
1995,8.28066e-05
1238,8.27058e-05
405,8.24878e-05
2475,8.23664e-05
1210,8.17767e-05
2171,8.14067e-05
2724,8.06602e-05
392,8.02594e-05
527,8.01919e-05
2508,7.93272e-05
3397,7.90722e-05
472,7.88235e-05
1761,7.87306e-05
1472,7.85302e-05
1951,7.83495e-05
416,7.82076e-05
2547,7.81625e-05
1808,7.81438e-05
2003,7.77262e-05
350,7.76264e-05
3291,7.75531e-05
1487,7.74268e-05
2608,7.64717e-05
457,7.61063e-05
514,7.56419e-05
427,7.51876e-05
516,7.5131e-05
1852,7.50818e-05
554,7.48628e-05
1377,7.4562e-05
2284,7.35637e-05
1480,7.32344e-05
2267,7.31831e-05
1567,7.24504e-05
2592,7.17728e-05
1598,7.17376e-05
369,7.1497e-05
1104,7.11016e-05
2463,7.06741e-05
1778,7.05166e-05
1746,7.0357e-05
469,7.03537e-05
2643,6.85052e-05
1199,6.81467e-05
3604,6.80249e-05
2385,6.77822e-05
2597,6.69653e-05
1374,6.63601e-05
1446,6.6085e-05
2001,6.60331e-05
629,6.57063e-05
545,6.5639e-05
2538,6.55757e-05
1473,6.54155e-05
2640,6.46386e-05
2254,6.44652e-05
1780,6.43292e-05
1025,6.43099e-05
2149,6.42349e-05
1421,6.39004e-05
1769,6.38631e-05
3090,6.35766e-05
1329,6.31453e-05
1630,6.31138e-05
3280,6.3034e-05
510,6.30189e-05
2716,6.26306e-05
2180,6.25444e-05
3302,6.24653e-05
508,6.23467e-05
1204,6.20092e-05
1955,6.19856e-05
537,6.19322e-05
3320,6.15688e-05
2459,6.06434e-05
1948,6.05192e-05
2588,6.04864e-05
2555,6.04051e-05
2039,5.94685e-05
415,5.94222e-05
634,5.93682e-05
2018,5.92383e-05
1591,5.92124e-05
1146,5.90607e-05
2004,5.89572e-05
2225,5.85931e-05
2502,5.84056e-05
3233,5.76805e-05
2839,5.75811e-05
1179,5.75382e-05
2754,5.75173e-05
2567,5.7283e-05
1998,5.66849e-05
1705,5.66108e-05
1991,5.64104e-05
2024,5.55701e-05
1196,5.55356e-05
3186,5.54054e-05
2647,5.53871e-05
649,5.52852e-05
2101,5.50679e-05
630,5.46409e-05
1794,5.45487e-05
1528,5.45229e-05
3051,5.44279e-05
3366,5.39986e-05
444,5.39971e-05
1471,5.39212e-05
25,5.38808e-05
1512,5.35063e-05
2053,5.34388e-05
3363,5.33177e-05
1559,5.32386e-05
1175,5.32298e-05
2526,5.28435e-05
1588,5.27175e-05
3426,5.2547e-05
1235,5.24474e-05
1916,5.23331e-05
473,5.21513e-05
3002,5.19848e-05
1740,5.16931e-05
3521,5.16861e-05
1467,5.16637e-05
479,5.16296e-05
1221,5.15888e-05
1014,5.15716e-05
1836,5.14521e-05
3596,5.12531e-05
2324,5.11391e-05
3168,5.11377e-05
3201,5.10517e-05
1410,5.08303e-05
1427,5.06592e-05
357,5.0408e-05
3330,4.98571e-05
3140,4.98326e-05
1390,4.97238e-05
3198,4.95877e-05
3256,4.93437e-05
1589,4.9303e-05
2125,4.92205e-05
1187,4.90064e-05
1367,4.87993e-05
1078,4.87555e-05
1192,4.87306e-05
3214,4.8599e-05
2447,4.82009e-05
2560,4.74973e-05
2589,4.74827e-05
3082,4.73967e-05
1976,4.73549e-05
3117,4.7036e-05
1844,4.69864e-05
1399,4.69085e-05
2742,4.68553e-05
1881,4.66719e-05
87,4.62586e-05
3162,4.61943e-05
2946,4.56837e-05
1803,4.56679e-05
3179,4.5549e-05
1475,4.55072e-05
471,4.5209e-05
1222,4.51869e-05
3304,4.50551e-05
120,4.4736e-05
3136,4.46254e-05
1305,4.45549e-05
2583,4.45475e-05
1313,4.42783e-05
1804,4.4208e-05
1049,4.39039e-05
518,4.3775e-05
3545,4.34607e-05
2144,4.3263e-05
523,4.3053e-05
2194,4.30094e-05
2378,4.28003e-05
993,4.2644e-05
953,4.2469e-05
2494,4.18747e-05
1674,4.17783e-05
1124,4.15931e-05
2436,4.15917e-05
3331,4.14492e-05
2246,4.11574e-05
1613,4.10419e-05
2904,4.10239e-05
646,4.09678e-05
1391,4.07577e-05
1932,4.06837e-05
1786,4.06788e-05
1343,4.05956e-05
2659,4.05894e-05
2445,4.05456e-05
2278,4.05404e-05
496,4.05112e-05
1920,4.04324e-05
451,4.0406e-05
3005,4.02162e-05
2009,4.00826e-05
3011,3.99949e-05
1075,3.99278e-05
1255,3.97961e-05
1833,3.95712e-05
2065,3.9515e-05
967,3.9492e-05
3274,3.94367e-05
1080,3.93512e-05
277,3.92698e-05
1637,3.91761e-05
1052,3.9104e-05
3038,3.90392e-05
3289,3.89777e-05
2027,3.88207e-05
246,3.82216e-05
2343,3.82199e-05
2148,3.81927e-05
3116,3.81184e-05
3938,3.80868e-05
1155,3.80549e-05
3027,3.80091e-05
549,3.79831e-05
2901,3.79563e-05
1610,3.78947e-05
3342,3.77936e-05
1703,3.77877e-05
2135,3.7752e-05
2764,3.7704e-05
2611,3.77014e-05
3077,3.76689e-05
3360,3.76138e-05
2660,3.75019e-05
2780,3.74566e-05
1447,3.74033e-05
1211,3.71436e-05
995,3.71356e-05
1557,3.71345e-05
2778,3.67689e-05
3386,3.6725e-05
1861,3.65235e-05
1373,3.64345e-05
3150,3.63238e-05
3097,3.62473e-05
2636,3.61495e-05
430,3.60943e-05
1110,3.60132e-05
1707,3.59962e-05
1048,3.59548e-05
3327,3.5753e-05
1529,3.5707e-05
480,3.56001e-05
1300,3.55867e-05
570,3.55471e-05
1683,3.55188e-05
1469,3.5398e-05
705,3.52343e-05
512,3.51459e-05
678,3.51356e-05
2738,3.51212e-05
2229,3.50663e-05
2748,3.49491e-05
1714,3.48791e-05
1791,3.46808e-05
3152,3.45595e-05
968,3.43623e-05
2979,3.43383e-05
3034,3.43149e-05
2944,3.41572e-05
3076,3.40243e-05
1680,3.40211e-05
3185,3.40134e-05
2372,3.38771e-05
3434,3.3692e-05
2653,3.36818e-05
1551,3.33437e-05
2137,3.33088e-05
2241,3.3212e-05
1694,3.32096e-05
2693,3.29689e-05
2332,3.28554e-05
2976,3.26395e-05
2719,3.24871e-05
1032,3.24772e-05
2239,3.24536e-05
3324,3.24319e-05
1709,3.2335e-05
1554,3.22855e-05
776,3.21651e-05
2377,3.21457e-05
3017,3.2021e-05
217,3.17725e-05
1059,3.16963e-05
482,3.15675e-05
3107,3.15641e-05
1017,3.15466e-05
1828,3.14992e-05
1899,3.13537e-05
2793,3.12992e-05
2126,3.12823e-05
1725,3.12417e-05
3072,3.10515e-05
1148,3.08432e-05
1893,3.07926e-05
1839,3.07589e-05
1897,3.04367e-05
980,3.03955e-05
2169,3.03417e-05
2883,3.01887e-05
1214,3.01616e-05
1459,3.00326e-05
1611,2.99985e-05
1366,2.99482e-05
3350,2.9742e-05
1845,2.96134e-05
2355,2.93516e-05
493,2.92998e-05
558,2.92276e-05
1322,2.8988e-05
2134,2.89306e-05
2037,2.88343e-05
1273,2.86966e-05
1409,2.859e-05
2635,2.85354e-05
2781,2.846e-05
1160,2.84015e-05
1250,2.8377e-05
1729,2.82381e-05
2661,2.81476e-05
1790,2.80737e-05
1831,2.80726e-05
1675,2.801e-05
3353,2.79466e-05
1345,2.79442e-05
1573,2.78512e-05
3295,2.76378e-05
407,2.76079e-05
271,2.74948e-05
2624,2.74206e-05
2707,2.73348e-05
2966,2.68367e-05
1817,2.66982e-05
1006,2.66726e-05
1460,2.66356e-05
3412,2.66338e-05
1184,2.66277e-05
2052,2.65832e-05
1515,2.6402e-05
3411,2.63718e-05
3084,2.62637e-05
1331,2.61902e-05
3035,2.61499e-05
1357,2.60923e-05
2813,2.59295e-05
2157,2.59056e-05
3026,2.57568e-05
913,2.57396e-05
2337,2.57385e-05
1736,2.56907e-05
1983,2.56728e-05
2309,2.56381e-05
2163,2.55596e-05
1661,2.53253e-05
1272,2.53211e-05
163,2.52905e-05
3705,2.52683e-05
3104,2.50696e-05
2351,2.50461e-05
1283,2.4959e-05
2877,2.47289e-05
2060,2.44778e-05
2694,2.44514e-05
3396,2.4164e-05
1720,2.40683e-05
3584,2.39019e-05
639,2.38145e-05
2232,2.37631e-05
1639,2.36363e-05
1876,2.35685e-05
1717,2.35464e-05
2002,2.3538e-05
2915,2.3445e-05
2734,2.33749e-05
1871,2.33533e-05
2786,2.33415e-05
435,2.32565e-05
3335,2.31541e-05
927,2.31216e-05
1894,2.29678e-05
1330,2.29596e-05
1166,2.29294e-05
1864,2.29095e-05
2881,2.28031e-05
3232,2.27889e-05
1583,2.27517e-05
3087,2.27475e-05
367,2.27404e-05
978,2.27388e-05
3253,2.27205e-05
3680,2.27165e-05
1697,2.27032e-05
2571,2.26862e-05
1569,2.26489e-05
1600,2.2638e-05
1867,2.26121e-05
1488,2.26075e-05
421,2.24826e-05
3001,2.24704e-05
2677,2.24648e-05
534,2.24602e-05
2084,2.22585e-05
1256,2.21712e-05
1001,2.21343e-05
1799,2.20071e-05
3365,2.19978e-05
3062,2.19573e-05
2683,2.18904e-05
1076,2.18473e-05
3321,2.17215e-05
3345,2.16787e-05
3060,2.15913e-05
1158,2.13322e-05
1275,2.12847e-05
3442,2.12385e-05
1966,2.1237e-05
2530,2.11996e-05
2890,2.11539e-05
2992,2.11531e-05
3672,2.11204e-05
2215,2.10957e-05
1437,2.10661e-05
2665,2.09245e-05
3079,2.09242e-05
2410,2.0825e-05
3918,2.06567e-05
1159,2.06172e-05
2298,2.05975e-05
1191,2.05434e-05
557,2.05263e-05
2787,2.05226e-05
3930,2.04348e-05
1570,2.04195e-05
3240,2.02488e-05
669,2.01665e-05
1107,2.0082e-05
3838,2.00375e-05
1189,1.99934e-05
252,1.98854e-05
960,1.98436e-05
3793,1.98208e-05
1519,1.97899e-05
3299,1.97842e-05
2968,1.9768e-05
2056,1.9749e-05
3403,1.97194e-05
2999,1.97023e-05
2729,1.95913e-05
1902,1.95551e-05
511,1.95435e-05
459,1.95389e-05
1662,1.94956e-05
3245,1.94881e-05
1520,1.94655e-05
2679,1.94016e-05
3278,1.93765e-05
26,1.93544e-05
2928,1.92007e-05
1337,1.91733e-05
3347,1.91462e-05
1371,1.91374e-05
1628,1.90605e-05
2958,1.9048e-05
3355,1.90064e-05
2330,1.90018e-05
2478,1.89921e-05
272,1.89917e-05
1807,1.89745e-05
947,1.89658e-05
2413,1.89407e-05
2395,1.8806e-05
1185,1.87821e-05
1003,1.87025e-05
2758,1.86944e-05
3506,1.85944e-05
1699,1.84717e-05
1284,1.84653e-05
239,1.84492e-05
2322,1.84379e-05
2782,1.83544e-05
1066,1.8325e-05
2235,1.83136e-05
1117,1.81954e-05
1793,1.81692e-05
2191,1.81655e-05
1750,1.81224e-05
1502,1.809e-05
1614,1.80767e-05
729,1.80561e-05
1227,1.80024e-05
2516,1.785e-05
464,1.78095e-05
2300,1.77979e-05
3387,1.77595e-05
1993,1.76991e-05
2610,1.76391e-05
2894,1.76088e-05
1970,1.76033e-05
1770,1.75934e-05
1132,1.75283e-05
2669,1.75066e-05
1742,1.75019e-05
3404,1.74747e-05
1393,1.74568e-05
1886,1.74251e-05
3758,1.74225e-05
3178,1.73092e-05
3145,1.72796e-05
2950,1.72636e-05
394,1.72218e-05
2602,1.72024e-05
1101,1.71149e-05
1879,1.7092e-05
2151,1.70579e-05
1765,1.70532e-05
1243,1.69773e-05
2131,1.6974e-05
897,1.69147e-05
1041,1.68288e-05
2345,1.67735e-05
1823,1.67524e-05
3593,1.66768e-05
2964,1.66679e-05
1516,1.66674e-05
1010,1.66373e-05
2927,1.66365e-05
2040,1.65723e-05
1122,1.65322e-05
1456,1.6472e-05
203,1.64685e-05
1416,1.64631e-05
3089,1.64607e-05
9,1.64542e-05
2150,1.64391e-05
2956,1.64165e-05
2936,1.63844e-05
2145,1.63331e-05
1349,1.62765e-05
2093,1.62005e-05
2550,1.60973e-05
2376,1.60892e-05
1449,1.60349e-05
3113,1.60149e-05
2069,1.59954e-05
1757,1.59922e-05
3078,1.5927e-05
1671,1.59152e-05
1332,1.59134e-05
1479,1.58975e-05
3054,1.58747e-05
433,1.58391e-05
2772,1.57435e-05
1347,1.57402e-05
1525,1.57155e-05
2892,1.56767e-05
3000,1.56085e-05
2544,1.5577e-05
3267,1.55674e-05
2785,1.55414e-05
824,1.5517e-05
3049,1.55072e-05
1563,1.54517e-05
1940,1.54186e-05
2865,1.54091e-05
3369,1.54056e-05
2986,1.53619e-05
2943,1.53469e-05
1261,1.53245e-05
1153,1.53134e-05
1645,1.52995e-05
1429,1.52504e-05
3172,1.52299e-05
2210,1.51972e-05
1259,1.51086e-05
2913,1.50498e-05
2604,1.50164e-05
1496,1.50125e-05
2668,1.50032e-05
3362,1.49495e-05
1669,1.49456e-05
1269,1.49176e-05
2361,1.49008e-05
1603,1.48608e-05
2960,1.48566e-05
3351,1.47848e-05
1561,1.47788e-05
694,1.47718e-05
3417,1.47594e-05
3611,1.47134e-05
2259,1.47027e-05
2185,1.46838e-05
2218,1.46778e-05
2334,1.46246e-05
1609,1.4557e-05
3177,1.44796e-05
1230,1.4454e-05
1868,1.44166e-05
2833,1.44124e-05
2226,1.4388e-05
2955,1.42648e-05
1123,1.42584e-05
1170,1.42283e-05
3906,1.42169e-05
3118,1.42016e-05
1913,1.41664e-05
941,1.41517e-05
2909,1.40864e-05
541,1.4071e-05
1495,1.40584e-05
1504,1.4044e-05
1012,1.40265e-05
1608,1.40181e-05
2428,1.39736e-05
2921,1.39299e-05
2996,1.39165e-05
982,1.3858e-05
2582,1.38376e-05
200,1.38339e-05
543,1.38009e-05
40,1.37961e-05
3252,1.37628e-05
3222,1.37553e-05
688,1.37421e-05
1767,1.37278e-05
1436,1.37265e-05
2107,1.36852e-05
1290,1.36604e-05
1882,1.36548e-05
2989,1.36402e-05
2841,1.3638e-05
3182,1.36343e-05
329,1.35951e-05
3277,1.35438e-05
1597,1.35427e-05
3829,1.35168e-05
781,1.34955e-05
1311,1.34749e-05
2962,1.34663e-05
1665,1.34482e-05
555,1.3447e-05
1719,1.34247e-05
1741,1.34059e-05
2028,1.33893e-05
2973,1.33791e-05
1335,1.33606e-05
2211,1.33385e-05
924,1.33189e-05
1246,1.33136e-05
3344,1.33036e-05
3115,1.32594e-05
1923,1.32482e-05
3361,1.32413e-05
2078,1.32049e-05
1858,1.31261e-05
3586,1.31093e-05
653,1.31004e-05
1172,1.30788e-05
2914,1.30573e-05
3188,1.30499e-05
1341,1.30497e-05
1067,1.2955e-05
1344,1.29397e-05
2507,1.28954e-05
1644,1.28714e-05
1231,1.28596e-05
3287,1.28275e-05
3033,1.28246e-05
64,1.28214e-05
189,1.28214e-05
2434,1.2814e-05
2690,1.28044e-05
1282,1.27623e-05
2605,1.27612e-05
3119,1.27264e-05
2836,1.26678e-05
1816,1.26626e-05
1842,1.26289e-05
2462,1.26234e-05
3196,1.26117e-05
2718,1.25572e-05
3137,1.25279e-05
2285,1.25262e-05
1339,1.25054e-05
3275,1.24813e-05
592,1.24642e-05
1024,1.24557e-05
579,1.24068e-05
3224,1.23763e-05
954,1.23715e-05
1491,1.23162e-05
1083,1.23122e-05
2293,1.22851e-05
1543,1.22838e-05
2429,1.21995e-05
2206,1.21838e-05
2806,1.21722e-05
1744,1.21131e-05
654,1.20964e-05
2920,1.20956e-05
170,1.20766e-05
1685,1.207e-05
1689,1.20249e-05
3205,1.1988e-05
2825,1.1967e-05
3617,1.19652e-05
332,1.19427e-05
3296,1.19426e-05
991,1.19213e-05
3319,1.1885e-05
2910,1.18575e-05
2676,1.18491e-05
724,1.18432e-05
2871,1.17338e-05
2196,1.16958e-05
1026,1.16898e-05
1678,1.16723e-05
1809,1.1654e-05
2553,1.16275e-05
2240,1.16154e-05
3568,1.15981e-05
3526,1.15731e-05
1242,1.15064e-05
2088,1.14981e-05
2499,1.1486e-05
1820,1.14698e-05
3272,1.14607e-05
2404,1.13962e-05
2867,1.13872e-05
1428,1.13734e-05
2777,1.13428e-05
3124,1.13009e-05
584,1.12266e-05
2906,1.11296e-05
3132,1.11068e-05
2540,1.10751e-05
2706,1.10233e-05
1727,1.1002e-05
2810,1.09734e-05
2757,1.09609e-05
1851,1.09411e-05
1943,1.09395e-05
2763,1.09081e-05
2242,1.0901e-05
3346,1.08831e-05
53,1.08492e-05
3191,1.08429e-05
1004,1.08285e-05
1724,1.08077e-05
3288,1.07488e-05
481,1.07436e-05
2198,1.07362e-05
1576,1.07322e-05
1872,1.06864e-05
2925,1.06727e-05
2603,1.0663e-05
3971,1.06623e-05
2172,1.06585e-05
2711,1.06314e-05
906,1.0622e-05
1619,1.05964e-05
1616,1.0572e-05
2123,1.05483e-05
1149,1.05048e-05
3146,1.04816e-05
1960,1.04794e-05
1135,1.0469e-05
560,1.04668e-05
1787,1.04637e-05
2937,1.04534e-05
2812,1.04406e-05
1156,1.04396e-05
1215,1.04336e-05
3348,1.04301e-05
2916,1.0429e-05
1448,1.04234e-05
1975,1.04166e-05
2103,1.04163e-05
188,1.03954e-05
2875,1.03841e-05
1125,1.03778e-05
2339,1.03744e-05
280,1.02876e-05
2715,1.02825e-05
3825,1.02754e-05
2391,1.02731e-05
2828,1.0263e-05
2095,1.02514e-05
1236,1.02135e-05
1258,1.02116e-05
368,1.02115e-05
2866,1.02033e-05
2849,1.01941e-05
3419,1.01932e-05
1051,1.01925e-05
618,1.01624e-05
2751,1.01622e-05
2800,1.01619e-05
1636,1.01283e-05
2369,1.01169e-05
2551,1.01132e-05
3204,1.00819e-05
614,1.00583e-05
1721,1.00397e-05
2331,1.00366e-05
2755,1.00327e-05
3298,1.0029e-05
3395,1.00172e-05
2826,1.00001e-05
1596,9.9968e-06
2273,9.9943e-06
680,9.9856e-06
3056,9.9829e-06
1668,9.9626e-06
1650,9.9526e-06
1752,9.9514e-06
2919,9.923e-06
1129,9.8644e-06
1037,9.8606e-06
3966,9.8336e-06
3261,9.82e-06
2590,9.8144e-06
1810,9.8015e-06
3378,9.7873e-06
2129,9.7703e-06
3025,9.7692e-06
942,9.7609e-06
2184,9.7584e-06
973,9.7581e-06
1304,9.7135e-06
2575,9.6959e-06
1019,9.6702e-06
1453,9.6666e-06
1020,9.6573e-06
1843,9.6532e-06
539,9.6522e-06
2317,9.6324e-06
1079,9.6179e-06
3420,9.5925e-06
1412,9.59e-06
1789,9.5863e-06
3764,9.5778e-06
3341,9.5731e-06
3968,9.5668e-06
2662,9.5655e-06
3409,9.5201e-06
2564,9.5128e-06
957,9.5128e-06
2607,9.4624e-06
199,9.4504e-06
1673,9.4497e-06
3332,9.414e-06
1497,9.3911e-06
1735,9.3867e-06
3052,9.3864e-06
3279,9.386e-06
620,9.3758e-06
1548,9.3739e-06
2664,9.3673e-06
2775,9.355e-06
2873,9.3443e-06
1819,9.3297e-06
1785,9.3257e-06
3184,9.3033e-06
3529,9.2882e-06
1223,9.2859e-06
449,9.2855e-06
825,9.278e-06
2397,9.265e-06
1722,9.2485e-06
1482,9.2336e-06
1571,9.2322e-06
291,9.23e-06
2720,9.2252e-06
3558,9.2237e-06
2340,9.2216e-06
3114,9.2196e-06
1370,9.1612e-06
2739,9.1593e-06
3226,9.1429e-06
2784,9.1302e-06
3690,9.0743e-06
1470,9.065e-06
2938,9.0512e-06
1021,9.0502e-06
2537,9.0266e-06
3219,9.0255e-06
1984,9.0192e-06
3046,9.0162e-06
3800,8.9953e-06
3081,8.9741e-06
3255,8.9676e-06
2741,8.9376e-06
827,8.9374e-06
3455,8.9308e-06
2236,8.9213e-06
1444,8.8969e-06
1860,8.8932e-06
2412,8.8797e-06
1547,8.8786e-06
1779,8.871e-06
2438,8.8414e-06
